,user_id,views,level,kills,br_rank,br_mmr,ar_rank,ar_mmr,legend
528,FIFA_KENZ_8,956 views,2228.0,28333.0,Apex Predator,21145.0,Diamond 4,6486AP,Wraith
529,Twitch_Spongeetl,2065 views,2921.0,38276.0,Apex Predator,21130.0,Bronze 4,0AP,Octane
530,uC_Jonathan18782,4031 views,3659.0,1287.0,Apex Predator,21056.0,Bronze 4,236AP,Mirage
531,BIILLFPS,216 views,435.0,3828.0,Apex Predator,21053.0,Bronze 4,0AP,Pathfinder
532,cjracked,1293 views,1782.0,29771.0,Apex Predator,21022.0,Bronze 4,0AP,Horizon
533,takeuchiharuka,590 views,2119.0,1117.0,Apex Predator,21029.0,Platinum 2,5600AP,Wraith
534,ioJinx,971 views,1504.0,113.0,Apex Predator,20978.0,Bronze 4,0AP,Octane
535,Nan2tdcc,540 views,2618.0,1.0,Apex Predator,20965.0,Platinum 2,5796AP,Wraith
536,mastiffey,2422 views,3011.0,28267.0,Apex Predator,20951.0,Bronze 4,0AP,Wraith
537,sSikezz,2425 views,1764.0,27152.0,Apex Predator,20920.0,Bronze 4,0AP,Wraith
538,nV_TargetTTV,1284 views,3897.0,0.0,Apex Predator,20906.0,Bronze 4,0AP,Wraith
539,eCozyy,818 views,2428.0,41.0,Apex Predator,20872.0,Platinum 2,5600AP,Wraith
540,Barb3CueFPS,63 views,915.0,3789.0,Apex Predator,20810.0,Platinum 3,5200AP,Wraith
541,Ken_LFT,550 views,1750.0,21782.0,Apex Predator,20790.0,Platinum 4,4885AP,Wraith
542,l1ttleSh33p,34 views,1236.0,14394.0,Apex Predator,20787.0,Gold 3,3696AP,Octane
543,shqozzle,3296 views,3258.0,57627.0,Apex Predator,20804.0,Bronze 4,0AP,Bangalore
544,3rjx,461 views,653.0,111.0,Apex Predator,20922.0,Bronze 4,0AP,Wraith
545,bili_xiomo,174 views,570.0,480231.0,Apex Predator,20759.0,Bronze 4,0AP,Octane
546,KNG_Jmw,758 views,1813.0,38025.0,Apex Predator,20754.0,Bronze 4,0AP,Pathfinder
547,TicketToLaLaLand,1107 views,1583.0,13603.0,Apex Predator,20729.0,Bronze 4,0AP,Pathfinder
548,xles_paul,711 views,2516.0,19801.0,Apex Predator,20713.0,Bronze 4,0AP,Horizon
549,NianBaiYa,566 views,688.0,5467.0,Apex Predator,20685.0,Bronze 4,0AP,Wraith
550,ProbGarrett-FB,2989 views,3326.0,69052.0,Apex Predator,20813.0,Bronze 4,0AP,Wraith
551,TheGlxryDays,1150 views,2526.0,29191.0,Apex Predator,20648.0,Bronze 4,0AP,Wraith
552,AirAmericaTV,10313 views,5612.0,137900.0,Apex Predator,20585.0,Bronze 4,0AP,Pathfinder
553,LNR_LqDuD,611 views,1231.0,20852.0,Apex Predator,20551.0,Diamond 2,7545AP,Wraith
554,Jack3y1ove0887,560 views,1930.0,22627.0,Apex Predator,20530.0,Master,9038AP,Wraith
555,SLY_misgu,1004 views,2644.0,52603.0,Apex Predator,20526.0,Bronze 4,0AP,Wraith
556,DYS-YuYuYBuJu,1353 views,456.0,130.0,Apex Predator,20516.0,Bronze 4,0AP,Horizon
557,NeedHair,703 views,1735.0,216.0,Apex Predator,20420.0,Master,8605AP,Wraith
558,SYN-xBlunt,1733 views,2476.0,5.0,Apex Predator,20416.0,Bronze 4,0AP,Horizon
559,buliio_,700 views,924.0,139.0,Apex Predator,20403.0,Bronze 3,745AP,Bloodhound
560,J5671,1166 views,3547.0,33129.0,Apex Predator,20386.0,Bronze 4,0AP,Pathfinder
561,imposible999,141 views,576.0,6341.0,Apex Predator,20359.0,Bronze 4,0AP,Bangalore
562,ninsey,4737 views,3475.0,105.0,Apex Predator,20351.0,Bronze 4,1AP,Wraith
563,AGG_jaguares1,797 views,2076.0,24.0,Apex Predator,20305.0,Bronze 4,0AP,Mirage
564,StrafeMagic,1536 views,889.0,5655.0,Apex Predator,20298.0,Bronze 4,0AP,Octane
565,Moamg,79 views,226.0,33.0,Apex Predator,20253.0,Bronze 3,746AP,Caustic
566,Awope-,681 views,1014.0,7927.0,Apex Predator,20253.0,Bronze 4,217AP,Bloodhound
567,JakcieChan,562 views,2460.0,47872.0,Apex Predator,20241.0,Bronze 4,0AP,Wraith
568,kanozyokawaiiBOT,695 views,760.0,1764.0,Apex Predator,20231.0,Master,8635AP,Ash
569,Buntx,442 views,2394.0,24804.0,Apex Predator,20197.0,Bronze 4,0AP,Wraith
570,myr9slaps,1425 views,1297.0,122.0,Apex Predator,20179.0,Bronze 4,0AP,Octane
571,WraithNooby,1091 views,2463.0,38690.0,Apex Predator,20166.0,Platinum 3,5426AP,Wraith
572,X10C_mosu,1411 views,1797.0,33588.0,Apex Predator,20129.0,Bronze 4,0AP,Wraith
573,TNM_7Nery_H,949 views,2209.0,15252.0,Apex Predator,20129.0,Bronze 4,0AP,Wraith
574,giyutomioka04,204 views,1230.0,4704.0,Apex Predator,20123.0,Bronze 4,0AP,Bangalore
575,RNGxiaoye,811 views,1171.0,7984.0,Apex Predator,18410.0,Platinum 3,5254AP,Octane
576,Itsveezah,735 views,1565.0,26571.0,Apex Predator,18118.0,Bronze 4,0AP,Bangalore
577,Raysuski1,2686 views,2100.0,624.0,Apex Predator,18116.0,Bronze 4,0AP,Wraith
578,PUBG_GIOGIOOG,2244 views,2945.0,180.0,Apex Predator,18338.0,Platinum 4,5176AP,Mirage
579,manperron123,1138 views,2574.0,23633.0,Apex Predator,18113.0,Diamond 3,7103AP,Octane
580,Aimas_unko,84 views,1246.0,9207.0,Apex Predator,18173.0,Bronze 4,0AP,Wraith
581,CooperateJokerX,770 views,1664.0,6206.0,Apex Predator,18140.0,Bronze 4,0AP,Octane
582,zlchisakii,797 views,3165.0,285.0,Apex Predator,18071.0,Bronze 4,0AP,Wraith
583,E6_Naghz,6668 views,2066.0,38.0,Apex Predator,18062.0,Bronze 4,0AP,Wraith
584,WeeedController,264 views,1621.0,6864.0,Apex Predator,18246.0,Silver 1,2804AP,Octane
585,x__Yoshiii_,1498 views,2376.0,13352.0,Apex Predator,18012.0,Platinum 1,6036AP,Lifeline
586,aisiteru-oremo,451 views,1361.0,16842.0,Apex Predator,18046.0,Bronze 4,145AP,Bloodhound
587,Hinqly,3157 views,2359.0,3.0,Apex Predator,18041.0,Master,8483AP,Wraith
588,M1ko_d4yo,4181 views,1540.0,6839.0,Apex Predator,18364.0,Bronze 4,0AP,Wraith
589,Montygosu,5713 views,3644.0,0.0,Apex Predator,18719.0,Bronze 4,0AP,Wraith
590,Mxqir,688 views,2255.0,25484.0,Apex Predator,18031.0,Silver 4,1841AP,Wraith
591,sou-_men,1690 views,1889.0,12269.0,Apex Predator,18031.0,Bronze 4,0AP,Octane
592,taxi--55--,243 views,1407.0,7196.0,Apex Predator,18028.0,Bronze 4,0AP,Bangalore
593,owo77owo,59 views,490.0,2615.0,Apex Predator,18601.0,Bronze 4,0AP,Octane
594,-_xYesCo1aXxx,536 views,1042.0,3907.0,Apex Predator,18019.0,Master,9013AP,Wraith
595,himasawayu1-_-,1684 views,3599.0,46349.0,Apex Predator,17996.0,Bronze 4,0AP,Bangalore
596,flizoneu-yt,484 views,1801.0,4044.0,Apex Predator,18522.0,Bronze 4,0AP,Octane
597,mys1tx,2094 views,2236.0,188.0,Apex Predator,17993.0,Bronze 4,135AP,Wraith
598,FiveStars21,177 views,514.0,236.0,Apex Predator,17992.0,Bronze 4,0AP,Horizon
599,Justalilsumtin,1471 views,4254.0,0.0,Apex Predator,19551.0,Diamond 4,6572AP,Pathfinder
600,TSM_imporeaIham,505 views,2225.0,24770.0,Apex Predator,17956.0,Bronze 4,0AP,Horizon
601,Eizzler,656 views,2603.0,40818.0,Apex Predator,17821.0,Bronze 4,217AP,Bangalore
602,V55X,3621 views,2077.0,27666.0,Apex Predator,19309.0,Bronze 2,1080AP,Wraith
603,SaintVickk_TV,1738 views,2012.0,41772.0,Apex Predator,18982.0,Bronze 4,0AP,Pathfinder
604,Vruft,3020 views,3040.0,6.0,Apex Predator,18092.0,Bronze 4,17AP,Wraith
605,vF_insanity,2703 views,2947.0,124.0,Apex Predator,17944.0,Master,8092AP,Lifeline
606,Jaqzie,123 views,669.0,4679.0,Apex Predator,17939.0,Bronze 4,0AP,Wraith
607,Qi7-Kiki,380 views,1921.0,64358.0,Apex Predator,18957.0,Bronze 4,0AP,Pathfinder
608,atinum,897 views,1054.0,6791.0,Apex Predator,17932.0,Bronze 4,0AP,Wraith
609,cinicoo,1367 views,2396.0,33685.0,Apex Predator,17937.0,Bronze 4,0AP,Octane
610,DODOS4MA,79 views,693.0,1263.0,Apex Predator,17911.0,Bronze 4,0AP,Octane
611,PedrinKINGdelas,613 views,1285.0,12665.0,Apex Predator,18064.0,Bronze 2,894AP,Pathfinder
612,xPipman,3066 views,2869.0,40358.0,Apex Predator,17992.0,Bronze 4,0AP,Wraith
613,indexfund4,231 views,373.0,2353.0,Apex Predator,18367.0,Bronze 4,0AP,Wraith
614,XcVk-Nb2,638 views,842.0,125.0,Apex Predator,17880.0,Bronze 3,433AP,Wraith
615,XT_Dazer2,537 views,2270.0,38412.0,Apex Predator,18069.0,Bronze 4,0AP,Wraith
616,osipex,1109 views,2270.0,19161.0,Apex Predator,17832.0,Silver 3,2075AP,Wraith
617,594Blamebai,297 views,1279.0,118.0,Apex Predator,20418.0,Bronze 4,0AP,Pathfinder
618,leXel0002,3 views,529.0,3928.0,Apex Predator,18187.0,Bronze 4,0AP,Pathfinder
619,H1kisz,559 views,1325.0,10944.0,Apex Predator,17865.0,Bronze 4,0AP,Wraith
620,yuukun33,654 views,2330.0,2687.0,Apex Predator,18257.0,Bronze 4,0AP,Wraith
621,neo_zaurusu,1265 views,3244.0,4321.0,Apex Predator,17861.0,Master,9288AP,Pathfinder
622,nZulaa,597 views,1243.0,22426.0,Apex Predator,17859.0,Bronze 4,0AP,Wraith
623,YT_shunshunGames,800 views,2040.0,22363.0,Apex Predator,19594.0,Bronze 4,0AP,Horizon
624,Souidier,1317 views,2251.0,27084.0,Apex Predator,17833.0,Diamond 4,6466AP,Bangalore
625,monakaisgod,2431 views,1370.0,7.0,Apex Predator,17824.0,Bronze 4,0AP,Wraith
626,Rbaascfc,1922 views,2061.0,28980.0,Apex Predator,17821.0,Bronze 4,0AP,Pathfinder
627,KlMCHILEE,1187 views,2662.0,53173.0,Apex Predator,18645.0,Bronze 4,0AP,Pathfinder
628,killerlady-z58,1584 views,1596.0,52.0,Apex Predator,17818.0,Bronze 4,0AP,Pathfinder
629,bigcanadianbacn1,607 views,1224.0,5042.0,Apex Predator,18784.0,Bronze 4,0AP,Octane
630,pikosuke0708,2244 views,2303.0,29219.0,Apex Predator,17813.0,Bronze 4,0AP,Bloodhound
631,PredEverySeason-,157 views,385.0,1520.0,Apex Predator,17812.0,Apex Predator,9127AP,Wraith
632,Whotoilllol,401 views,266.0,36.0,Apex Predator,17804.0,Apex Predator,10919AP,Ash
633,Mamachax,350 views,1435.0,18515.0,Apex Predator,17801.0,Master,8023AP,Horizon
634,xiaclouzy,155 views,1494.0,139.0,Apex Predator,17797.0,Diamond 3,6828AP,Wraith
635,VENGER_YT,863 views,1388.0,14632.0,Apex Predator,17794.0,Bronze 4,1AP,Valkyrie
636,Ihavealife_yt,2651 views,3778.0,82.0,Apex Predator,17853.0,Bronze 4,0AP,Wraith
637,Syxxio,695 views,2353.0,70002.0,Apex Predator,17791.0,Bronze 4,0AP,Lifeline
638,Sanya_NAVI,534 views,1969.0,42086.0,Apex Predator,17791.0,Bronze 4,0AP,Pathfinder
639,mumei43,703 views,382.0,13.0,Apex Predator,17790.0,Bronze 4,0AP,Wattson
640,kometappi,425 views,1511.0,45.0,Apex Predator,17783.0,Master,8149AP,Wraith
641,OWOWOWOWOWOOWO,7683 views,2717.0,1.0,Apex Predator,17771.0,Bronze 4,0AP,Pathfinder
642,Royzyii,57 views,1087.0,8018.0,Apex Predator,18909.0,Bronze 4,0AP,Wraith
643,Vi0l37,202 views,1043.0,10908.0,Apex Predator,18942.0,Bronze 4,0AP,Octane
644,trapoutthelando,2314 views,4076.0,108874.0,Apex Predator,17752.0,Bronze 4,0AP,Pathfinder
645,YouTube-_-xTqCy,573 views,2770.0,4596.0,Apex Predator,17752.0,Bronze 4,0AP,Wraith
646,Dsxri,1483 views,3464.0,146.0,Apex Predator,17931.0,Bronze 3,620AP,Horizon
647,Curiharaa,7213 views,1800.0,28273.0,Apex Predator,17739.0,Bronze 4,0AP,Gibraltar
648,J_Ohanley,568 views,2379.0,30581.0,Apex Predator,18066.0,Platinum 2,5696AP,Gibraltar
649,IQ999999_RYOUSAN,855 views,2375.0,633.0,Apex Predator,18191.0,Gold 1,4762AP,Pathfinder
650,XDPersuasionDX,491 views,1922.0,15416.0,Apex Predator,17682.0,Bronze 4,0AP,Bangalore
651,Call_of_Dokata2,1000 views,788.0,3448.0,Apex Predator,17710.0,Master,8006AP,Horizon
652,dinerodreamzzz,1696 views,1685.0,24659.0,Apex Predator,17703.0,Bronze 4,0AP,Bangalore
653,MOB_Scypr,300 views,1616.0,21101.0,Apex Predator,17999.0,Diamond 3,6884AP,Wraith
654,yhtrhdjsi,501 views,1975.0,7165.0,Apex Predator,17699.0,Master,8321AP,Octane
655,sakhe,840 views,1552.0,23863.0,Apex Predator,18522.0,Bronze 4,0AP,Wraith
656,brv_zelkova_sly8,604 views,2534.0,37468.0,Apex Predator,18772.0,Bronze 2,970AP,Wraith
657,Parxbellum,3662 views,4041.0,97171.0,Apex Predator,17672.0,Bronze 4,0AP,Pathfinder
658,sdasdadassq,12 views,199.0,137.0,Apex Predator,19015.0,Diamond 4,6567AP,Wraith
659,DV_UmEasy,1830 views,3293.0,64809.0,Apex Predator,17657.0,Bronze 4,0AP,Wraith
660,Xednim,38641 views,2998.0,42750.0,Apex Predator,17654.0,Bronze 4,301AP,Lifeline
661,bubbamon-,1583 views,2814.0,44689.0,Apex Predator,17864.0,Bronze 4,0AP,Wraith
662,CR_Otu_LOG,190 views,995.0,12.0,Apex Predator,17641.0,Bronze 4,1AP,Wraith
663,Uc-YuChen,204 views,325.0,121.0,Apex Predator,17641.0,Bronze 4,0AP,Horizon
664,MlSTERARTHER,434 views,2556.0,17882.0,Apex Predator,18107.0,Bronze 4,0AP,Pathfinder
665,Twitch_HKSnipe,72 views,370.0,2069.0,Apex Predator,20196.0,Bronze 4,0AP,Octane
666,S12Pina,542 views,2099.0,218.0,Apex Predator,17605.0,Master,9003AP,Horizon
667,Skyyyyyyyyyyyym,1317 views,2571.0,33226.0,Apex Predator,18115.0,Bronze 4,0AP,Wraith
668,Hiroki_YT,553 views,1295.0,16047.0,Apex Predator,17588.0,Master,8211AP,Valkyrie
669,09270923,1840 views,1031.0,8040.0,Apex Predator,17681.0,Bronze 4,0AP,Wraith
670,britt_w,807 views,614.0,63.0,Apex Predator,17562.0,Gold 4,3500AP,Octane
671,ReedzFPS,1079 views,1730.0,19914.0,Apex Predator,17549.0,Bronze 1,1536AP,Wraith
672,Kittycatzii,1533 views,2063.0,485.0,Apex Predator,17548.0,Bronze 4,0AP,Wraith
673,qbryvn,1314 views,3012.0,61095.0,Apex Predator,18181.0,Bronze 4,0AP,Pathfinder
674,MacacoWhiteZz,353 views,2504.0,533.0,Apex Predator,17791.0,Bronze 4,0AP,Wraith
675,diffq,5487 views,2753.0,63016.0,Apex Predator,17521.0,Bronze 4,0AP,Wraith
676,MzH-pedro5375333,1055 views,3250.0,51160.0,Apex Predator,18029.0,Master,8969AP,Wattson
677,GURAN34_Twitch,144 views,1633.0,0.0,Apex Predator,18978.0,Gold 3,3621AP,Wraith
678,cocoro_no_taso,252 views,914.0,5152.0,Apex Predator,17494.0,Bronze 4,0AP,Wraith
679,Ageetate,1277 views,2394.0,14470.0,Apex Predator,17435.0,Bronze 4,0AP,Wraith
680,StageLag--,653 views,1670.0,21855.0,Apex Predator,17388.0,Platinum 2,5600AP,Wraith
681,itzPistolPete,1306 views,390.0,1395.0,Apex Predator,17475.0,Bronze 4,0AP,Crypto
682,WizardCoin23TTV,572 views,1280.0,19807.0,Apex Predator,17908.0,Bronze 4,0AP,Revenant
683,Koyuku,1628 views,1844.0,32279.0,Apex Predator,17649.0,Bronze 3,619AP,Octane
684,Lible_Ace,3332 views,2368.0,29251.0,Apex Predator,18213.0,Platinum 2,5600AP,Horizon
685,StayAggro,1781 views,2996.0,45514.0,Apex Predator,18210.0,Diamond 3,7116AP,Horizon
686,TD_ZeroNothing,505 views,1497.0,33519.0,Apex Predator,17443.0,Bronze 4,0AP,Wraith
687,x3meiji,138 views,478.0,999.0,Apex Predator,17439.0,Bronze 4,0AP,Wraith
688,Soggiewaffl3s_FB,3753 views,6417.0,83638.0,Apex Predator,17438.0,Bronze 4,0AP,Lifeline
689,CyqBot,2262 views,1905.0,53665.0,Apex Predator,17428.0,Bronze 4,1AP,Wraith
690,Its Ster,2135 views,1510.0,9572.0,Apex Predator,17630.0,Bronze 4,0AP,Octane
691,Amapex,795 views,1128.0,2019.0,Apex Predator,17419.0,Bronze 4,0AP,Horizon
692,niorii_,390 views,1687.0,19143.0,Apex Predator,17411.0,Platinum 3,5358AP,Wraith
693,ECLIPSE_spread,458 views,2298.0,612.0,Apex Predator,17400.0,Bronze 4,0AP,Caustic
694,Bda1st,1570 views,1765.0,7707.0,Apex Predator,17361.0,Platinum 3,5280AP,Wraith
695,Cephqlopod,269 views,1410.0,11109.0,Apex Predator,17335.0,Bronze 4,0AP,Octane
696,drippiy-,391 views,786.0,20022.0,Apex Predator,17451.0,Bronze 4,0AP,Wraith
697,l-ChickenWings-l,340 views,676.0,4123.0,Apex Predator,17257.0,Platinum 3,5426AP,Wraith
698,Bigbodyrenzo,846 views,980.0,43.0,Apex Predator,17296.0,Bronze 2,868AP,Bangalore
699,Tysqo,4523 views,1488.0,16290.0,Apex Predator,17353.0,Bronze 4,0AP,Lifeline
700,MrReckleton,984 views,2502.0,81.0,Apex Predator,17416.0,Diamond 1,7855AP,Wraith
701,NotMiyuki,339 views,1913.0,7724.0,Apex Predator,17333.0,Master,8322AP,Pathfinder
702,H0N35TY,103 views,1063.0,11654.0,Apex Predator,17497.0,Bronze 4,0AP,Wraith
703,J1ngYuQAQ,1 views,571.0,1.0,Apex Predator,17803.0,Bronze 4,0AP,Bloodhound
704,Aimbot2199,1597 views,580.0,9137.0,Apex Predator,17319.0,Bronze 4,0AP,Octane
705,ireqq-,876 views,1379.0,10900.0,Apex Predator,18152.0,Bronze 4,0AP,Wraith
706,Regret_kiririn,304 views,1990.0,21866.0,Apex Predator,17312.0,Bronze 4,0AP,Gibraltar
707,ART_C-137,7 views,134.0,288.0,Apex Predator,18396.0,Gold 1,4657AP,Octane
708,HirasawaYu1-_-,6949 views,2753.0,79939.0,Apex Predator,17299.0,Bronze 4,0AP,Bangalore
709,MMorningstargg,81 views,489.0,1919.0,Apex Predator,17923.0,Platinum 1,6059AP,Pathfinder
710,topshelf-x,1450 views,2670.0,28352.0,Apex Predator,17331.0,Bronze 4,0AP,Caustic
711,iamnoodlezs_TTV,472 views,1817.0,20251.0,Apex Predator,17389.0,Diamond 4,6423AP,Octane
712,Tyg_Ronin,2459 views,1684.0,3500.0,Apex Predator,17283.0,Bronze 4,0AP,Octane
713,znyyper,1596 views,2714.0,48127.0,Apex Predator,17282.0,Bronze 4,0AP,Wraith
